"from","to","weight"
"Cerebelum_4_5_R_t_1","Occipital_Sup_R_t_1",46
"Cerebelum_6_L_t_1","Occipital_Sup_R_t_1",38
"Cerebelum_6_R_t_1","Occipital_Sup_R_t_1",46
"Cerebelum_7b_L_t_1","Occipital_Sup_R_t_1",45
"Cerebelum_7b_R_t_1","Occipital_Sup_R_t_1",42
"Cerebelum_8_L_t_1","Occipital_Sup_R_t_1",33
"Cerebelum_8_R_t_1","Occipital_Sup_R_t_1",41
"Cerebelum_9_L_t_1","Occipital_Sup_R_t_1",48
"Cerebelum_9_R_t_1","Occipital_Sup_R_t_1",46
"Cerebelum_Crus1_L_t_1","Occipital_Sup_R_t_1",32
"Cerebelum_Crus1_R_t_1","Occipital_Sup_R_t_1",41
"Cerebelum_Crus2_L_t_1","Occipital_Sup_R_t_1",27
"Cerebelum_Crus2_R_t_1","Occipital_Sup_R_t_1",30
"Cingulum_Ant_L_t_1","Occipital_Sup_R_t_1",59
"Cingulum_Ant_R_t_1","Occipital_Sup_R_t_1",37
"Cingulum_Mid_L_t_1","Occipital_Sup_R_t_1",68
"Cingulum_Mid_R_t_1","Occipital_Sup_R_t_1",73
"Cingulum_Post_L_t_1","Occipital_Sup_R_t_1",49
"Cingulum_Post_R_t_1","Occipital_Sup_R_t_1",45
"Cuneus_L_t_1","Occipital_Sup_R_t_1",59
"Cuneus_R_t_1","Occipital_Sup_R_t_1",99
"DVARS_t_1","Occipital_Sup_R_t_1",43
"Frontal_Inf_Oper_L_t_1","Occipital_Sup_R_t_1",64
"Frontal_Inf_Oper_R_t_1","Occipital_Sup_R_t_1",26
"Frontal_Inf_Orb_L_t_1","Occipital_Sup_R_t_1",45
"Frontal_Inf_Orb_R_t_1","Occipital_Sup_R_t_1",46
"Frontal_Inf_Tri_L_t_1","Occipital_Sup_R_t_1",66
"Frontal_Inf_Tri_R_t_1","Occipital_Sup_R_t_1",29
"Frontal_Med_Orb_L_t_1","Occipital_Sup_R_t_1",36
"Frontal_Med_Orb_R_t_1","Occipital_Sup_R_t_1",32
"Frontal_Mid_L_t_1","Occipital_Sup_R_t_1",58
"Frontal_Mid_Orb_L_t_1","Occipital_Sup_R_t_1",53
"Frontal_Mid_Orb_R_t_1","Occipital_Sup_R_t_1",40
"Frontal_Mid_R_t_1","Occipital_Sup_R_t_1",33
"Frontal_Sup_L_t_1","Occipital_Sup_R_t_1",45
"Frontal_Sup_Medial_L_t_1","Occipital_Sup_R_t_1",42
"Frontal_Sup_Medial_R_t_1","Occipital_Sup_R_t_1",33
"Frontal_Sup_Orb_L_t_1","Occipital_Sup_R_t_1",43
"Frontal_Sup_Orb_R_t_1","Occipital_Sup_R_t_1",47
"Frontal_Sup_R_t_1","Occipital_Sup_R_t_1",35
"Fusiform_L_t_1","Occipital_Sup_R_t_1",21
"Fusiform_R_t_1","Occipital_Sup_R_t_1",40
"Heschl_L_t_1","Occipital_Sup_R_t_1",52
"Heschl_R_t_1","Occipital_Sup_R_t_1",34
"Hippocampus_L_t_1","Occipital_Sup_R_t_1",48
"Hippocampus_R_t_1","Occipital_Sup_R_t_1",40
"Insula_L_t_1","Occipital_Sup_R_t_1",72
"Insula_R_t_1","Occipital_Sup_R_t_1",37
"Lingual_L_t_1","Occipital_Sup_R_t_1",55
"Lingual_R_t_1","Occipital_Sup_R_t_1",48
"Occipital_Inf_L_t_1","Occipital_Sup_R_t_1",36
"Occipital_Inf_R_t_1","Occipital_Sup_R_t_1",40
"Occipital_Mid_L_t_1","Occipital_Sup_R_t_1",59
"Occipital_Mid_R_t_1","Occipital_Sup_R_t_1",41
"Occipital_Sup_L_t_1","Occipital_Sup_R_t_1",61
"Olfactory_L_t_1","Occipital_Sup_R_t_1",43
"Olfactory_R_t_1","Occipital_Sup_R_t_1",37
"Pallidum_L_t_1","Occipital_Sup_R_t_1",45
"Pallidum_R_t_1","Occipital_Sup_R_t_1",22
"Paracentral_Lobule_L_t_1","Occipital_Sup_R_t_1",31
"Paracentral_Lobule_R_t_1","Occipital_Sup_R_t_1",28
"ParaHippocampal_L_t_1","Occipital_Sup_R_t_1",43
"ParaHippocampal_R_t_1","Occipital_Sup_R_t_1",48
"Parietal_Inf_L_t_1","Occipital_Sup_R_t_1",46
"Parietal_Inf_R_t_1","Occipital_Sup_R_t_1",25
"Parietal_Sup_L_t_1","Occipital_Sup_R_t_1",56
"Parietal_Sup_R_t_1","Occipital_Sup_R_t_1",39
"Postcentral_L_t_1","Occipital_Sup_R_t_1",57
"Postcentral_R_t_1","Occipital_Sup_R_t_1",26
"Precentral_L_t_1","Occipital_Sup_R_t_1",33
"Precentral_R_t_1","Occipital_Sup_R_t_1",20
"Precuneus_L_t_1","Occipital_Sup_R_t_1",60
"Precuneus_R_t_1","Occipital_Sup_R_t_1",35
"Putamen_L_t_1","Occipital_Sup_R_t_1",52
"Putamen_R_t_1","Occipital_Sup_R_t_1",34
"Rectus_L_t_1","Occipital_Sup_R_t_1",43
"Rectus_R_t_1","Occipital_Sup_R_t_1",30
"Rolandic_Oper_L_t_1","Occipital_Sup_R_t_1",55
"Rolandic_Oper_R_t_1","Occipital_Sup_R_t_1",43
"Scan_no_t_1","Occipital_Sup_R_t_1",12
"Supp_Motor_Area_L_t_1","Occipital_Sup_R_t_1",37
"Supp_Motor_Area_R_t_1","Occipital_Sup_R_t_1",24
"SupraMarginal_L_t_1","Occipital_Sup_R_t_1",48
"SupraMarginal_R_t_1","Occipital_Sup_R_t_1",44
"Temporal_Inf_L_t_1","Occipital_Sup_R_t_1",26
"Temporal_Inf_R_t_1","Occipital_Sup_R_t_1",36
"Temporal_Mid_L_t_1","Occipital_Sup_R_t_1",28
"Temporal_Mid_R_t_1","Occipital_Sup_R_t_1",42
"Temporal_Pole_Mid_L_t_1","Occipital_Sup_R_t_1",36
"Temporal_Pole_Mid_R_t_1","Occipital_Sup_R_t_1",40
"Temporal_Pole_Sup_L_t_1","Occipital_Sup_R_t_1",42
"Temporal_Pole_Sup_R_t_1","Occipital_Sup_R_t_1",43
"Temporal_Sup_L_t_1","Occipital_Sup_R_t_1",50
"Temporal_Sup_R_t_1","Occipital_Sup_R_t_1",40
"Thalamus_L_t_1","Occipital_Sup_R_t_1",67
"Thalamus_R_t_1","Occipital_Sup_R_t_1",35
"Vermis_1_2_t_1","Occipital_Sup_R_t_1",15
"Vermis_10_t_1","Occipital_Sup_R_t_1",12
"Vermis_3_t_1","Occipital_Sup_R_t_1",36
"Vermis_4_5_t_1","Occipital_Sup_R_t_1",50
"Vermis_6_t_1","Occipital_Sup_R_t_1",38
"Vermis_7_t_1","Occipital_Sup_R_t_1",33
"Vermis_8_t_1","Occipital_Sup_R_t_1",38
"Vermis_9_t_1","Occipital_Sup_R_t_1",49
"Amygdala_L_t_0","Olfactory_L_t_0",24
"Amygdala_R_t_0","Olfactory_L_t_0",22
"Angular_L_t_0","Olfactory_L_t_0",41
"Angular_R_t_0","Olfactory_L_t_0",43
"Calcarine_L_t_0","Olfactory_L_t_0",57
"Calcarine_R_t_0","Olfactory_L_t_0",53
"Caudate_L_t_0","Olfactory_L_t_0",47
"Caudate_R_t_0","Olfactory_L_t_0",32
"Cerebelum_10_L_t_0","Olfactory_L_t_0",39
"Cerebelum_10_R_t_0","Olfactory_L_t_0",27
"Cerebelum_3_L_t_0","Olfactory_L_t_0",49
"Cerebelum_3_R_t_0","Olfactory_L_t_0",40
"Cerebelum_4_5_L_t_0","Olfactory_L_t_0",61
"Cerebelum_4_5_R_t_0","Olfactory_L_t_0",51
"Cerebelum_6_L_t_0","Olfactory_L_t_0",37
"Cerebelum_6_R_t_0","Olfactory_L_t_0",30
"Cerebelum_7b_L_t_0","Olfactory_L_t_0",30
"Cerebelum_7b_R_t_0","Olfactory_L_t_0",26
"Cerebelum_8_L_t_0","Olfactory_L_t_0",27
"Cerebelum_8_R_t_0","Olfactory_L_t_0",34
"Cerebelum_9_L_t_0","Olfactory_L_t_0",59
"Cerebelum_9_R_t_0","Olfactory_L_t_0",48
"Cerebelum_Crus1_L_t_0","Olfactory_L_t_0",24
"Cerebelum_Crus1_R_t_0","Olfactory_L_t_0",31
"Cerebelum_Crus2_L_t_0","Olfactory_L_t_0",20
"Cerebelum_Crus2_R_t_0","Olfactory_L_t_0",22
"Cingulum_Ant_L_t_0","Olfactory_L_t_0",72
"Cingulum_Ant_R_t_0","Olfactory_L_t_0",47
"Cingulum_Mid_L_t_0","Olfactory_L_t_0",64
"Cingulum_Mid_R_t_0","Olfactory_L_t_0",56
"Cingulum_Post_L_t_0","Olfactory_L_t_0",43
"Cingulum_Post_R_t_0","Olfactory_L_t_0",23
"Cuneus_L_t_0","Olfactory_L_t_0",53
"Cuneus_R_t_0","Olfactory_L_t_0",50
"DVARS_t_0","Olfactory_L_t_0",38
"DVARS_t_1","Olfactory_L_t_0",56
"Frontal_Inf_Oper_L_t_0","Olfactory_L_t_0",59
"Frontal_Inf_Oper_R_t_0","Olfactory_L_t_0",41
"Frontal_Inf_Orb_L_t_0","Olfactory_L_t_0",50
"Frontal_Inf_Orb_R_t_0","Olfactory_L_t_0",30
"Frontal_Inf_Tri_L_t_0","Olfactory_L_t_0",67
"Frontal_Inf_Tri_R_t_0","Olfactory_L_t_0",32
"Frontal_Med_Orb_L_t_0","Olfactory_L_t_0",20
"Frontal_Med_Orb_R_t_0","Olfactory_L_t_0",21
"Frontal_Mid_L_t_0","Olfactory_L_t_0",53
"Frontal_Mid_Orb_L_t_0","Olfactory_L_t_0",39
"Frontal_Mid_Orb_R_t_0","Olfactory_L_t_0",32
"Frontal_Mid_R_t_0","Olfactory_L_t_0",42
"Frontal_Sup_L_t_0","Olfactory_L_t_0",41
"Frontal_Sup_Medial_L_t_0","Olfactory_L_t_0",37
"Frontal_Sup_Medial_R_t_0","Olfactory_L_t_0",32
"Frontal_Sup_Orb_L_t_0","Olfactory_L_t_0",33
"Frontal_Sup_Orb_R_t_0","Olfactory_L_t_0",23
"Frontal_Sup_R_t_0","Olfactory_L_t_0",28
"Fusiform_L_t_0","Olfactory_L_t_0",19
"Fusiform_R_t_0","Olfactory_L_t_0",48
"Heschl_L_t_0","Olfactory_L_t_0",43
"Heschl_R_t_0","Olfactory_L_t_0",34
"Hippocampus_L_t_0","Olfactory_L_t_0",29
"Hippocampus_R_t_0","Olfactory_L_t_0",28
"Insula_L_t_0","Olfactory_L_t_0",76
"Insula_R_t_0","Olfactory_L_t_0",50
"Lingual_L_t_0","Olfactory_L_t_0",43
"Lingual_R_t_0","Olfactory_L_t_0",43
"Occipital_Inf_L_t_0","Olfactory_L_t_0",27
"Occipital_Inf_R_t_0","Olfactory_L_t_0",39
"Occipital_Mid_L_t_0","Olfactory_L_t_0",43
"Occipital_Mid_R_t_0","Olfactory_L_t_0",37
"Occipital_Sup_L_t_0","Olfactory_L_t_0",36
"Occipital_Sup_R_t_0","Olfactory_L_t_0",37
"Olfactory_L_t_1","Olfactory_L_t_0",100
"Olfactory_R_t_0","Olfactory_L_t_0",1
"Pallidum_L_t_0","Olfactory_L_t_0",33
"Pallidum_R_t_0","Olfactory_L_t_0",32
"Paracentral_Lobule_L_t_0","Olfactory_L_t_0",26
"Paracentral_Lobule_R_t_0","Olfactory_L_t_0",18
"ParaHippocampal_L_t_0","Olfactory_L_t_0",73
"ParaHippocampal_L_t_1","Olfactory_L_t_0",1
"ParaHippocampal_R_t_0","Olfactory_L_t_0",52
"Parietal_Inf_L_t_0","Olfactory_L_t_0",44
"Parietal_Inf_R_t_0","Olfactory_L_t_0",22
"Parietal_Sup_L_t_0","Olfactory_L_t_0",51
"Parietal_Sup_R_t_0","Olfactory_L_t_0",20
"Postcentral_L_t_0","Olfactory_L_t_0",44
"Postcentral_R_t_0","Olfactory_L_t_0",34
"Precentral_L_t_0","Olfactory_L_t_0",38
"Precentral_R_t_0","Olfactory_L_t_0",22
"Precuneus_L_t_0","Olfactory_L_t_0",40
"Precuneus_R_t_0","Olfactory_L_t_0",26
"Putamen_L_t_0","Olfactory_L_t_0",53
"Putamen_R_t_0","Olfactory_L_t_0",35
"Rectus_L_t_0","Olfactory_L_t_0",31
"Rectus_R_t_0","Olfactory_L_t_0",29
"Rolandic_Oper_L_t_0","Olfactory_L_t_0",59
"Rolandic_Oper_R_t_0","Olfactory_L_t_0",51
"Scan_no_t_0","Olfactory_L_t_0",9
"Supp_Motor_Area_L_t_0","Olfactory_L_t_0",31
"Supp_Motor_Area_R_t_0","Olfactory_L_t_0",21
"SupraMarginal_L_t_0","Olfactory_L_t_0",34
"SupraMarginal_R_t_0","Olfactory_L_t_0",54
"Temporal_Inf_L_t_0","Olfactory_L_t_0",16
"Temporal_Inf_R_t_0","Olfactory_L_t_0",33
"Temporal_Mid_L_t_0","Olfactory_L_t_0",21
"Temporal_Mid_R_t_0","Olfactory_L_t_0",53
"Temporal_Pole_Mid_L_t_0","Olfactory_L_t_0",46
"Temporal_Pole_Mid_L_t_1","Olfactory_L_t_0",1
"Temporal_Pole_Mid_R_t_0","Olfactory_L_t_0",27
"Temporal_Pole_Sup_L_t_0","Olfactory_L_t_0",44
"Temporal_Pole_Sup_L_t_1","Olfactory_L_t_0",2
"Temporal_Pole_Sup_R_t_0","Olfactory_L_t_0",40
"Temporal_Sup_L_t_0","Olfactory_L_t_0",36
"Temporal_Sup_R_t_0","Olfactory_L_t_0",50
"Thalamus_L_t_0","Olfactory_L_t_0",52
"Thalamus_R_t_0","Olfactory_L_t_0",27
"Vermis_1_2_t_0","Olfactory_L_t_0",14
"Vermis_10_t_0","Olfactory_L_t_0",13
"Vermis_3_t_0","Olfactory_L_t_0",35
"Vermis_4_5_t_0","Olfactory_L_t_0",33
"Vermis_6_t_0","Olfactory_L_t_0",33
"Vermis_7_t_0","Olfactory_L_t_0",32
"Vermis_8_t_0","Olfactory_L_t_0",18
"Vermis_9_t_0","Olfactory_L_t_0",42
"Amygdala_L_t_1","Olfactory_L_t_1",24
"Amygdala_R_t_1","Olfactory_L_t_1",22
"Angular_L_t_1","Olfactory_L_t_1",41
"Angular_R_t_1","Olfactory_L_t_1",43
"Calcarine_L_t_1","Olfactory_L_t_1",57
"Calcarine_R_t_1","Olfactory_L_t_1",53
"Caudate_L_t_1","Olfactory_L_t_1",47
"Caudate_R_t_1","Olfactory_L_t_1",32
"Cerebelum_10_L_t_1","Olfactory_L_t_1",39
"Cerebelum_10_R_t_1","Olfactory_L_t_1",27
"Cerebelum_3_L_t_1","Olfactory_L_t_1",49
"Cerebelum_3_R_t_1","Olfactory_L_t_1",40
"Cerebelum_4_5_L_t_1","Olfactory_L_t_1",61
"Cerebelum_4_5_R_t_1","Olfactory_L_t_1",51
"Cerebelum_6_L_t_1","Olfactory_L_t_1",37
"Cerebelum_6_R_t_1","Olfactory_L_t_1",30
"Cerebelum_7b_L_t_1","Olfactory_L_t_1",30
"Cerebelum_7b_R_t_1","Olfactory_L_t_1",26
"Cerebelum_8_L_t_1","Olfactory_L_t_1",27
"Cerebelum_8_R_t_1","Olfactory_L_t_1",34
"Cerebelum_9_L_t_1","Olfactory_L_t_1",59
"Cerebelum_9_R_t_1","Olfactory_L_t_1",48
"Cerebelum_Crus1_L_t_1","Olfactory_L_t_1",24
"Cerebelum_Crus1_R_t_1","Olfactory_L_t_1",31
"Cerebelum_Crus2_L_t_1","Olfactory_L_t_1",20
"Cerebelum_Crus2_R_t_1","Olfactory_L_t_1",22
"Cingulum_Ant_L_t_1","Olfactory_L_t_1",72
"Cingulum_Ant_R_t_1","Olfactory_L_t_1",47
"Cingulum_Mid_L_t_1","Olfactory_L_t_1",64
"Cingulum_Mid_R_t_1","Olfactory_L_t_1",56
"Cingulum_Post_L_t_1","Olfactory_L_t_1",43
"Cingulum_Post_R_t_1","Olfactory_L_t_1",23
"Cuneus_L_t_1","Olfactory_L_t_1",53
"Cuneus_R_t_1","Olfactory_L_t_1",50
"DVARS_t_1","Olfactory_L_t_1",38
"Frontal_Inf_Oper_L_t_1","Olfactory_L_t_1",59
"Frontal_Inf_Oper_R_t_1","Olfactory_L_t_1",41
"Frontal_Inf_Orb_L_t_1","Olfactory_L_t_1",50
"Frontal_Inf_Orb_R_t_1","Olfactory_L_t_1",30
"Frontal_Inf_Tri_L_t_1","Olfactory_L_t_1",67
"Frontal_Inf_Tri_R_t_1","Olfactory_L_t_1",32
"Frontal_Med_Orb_L_t_1","Olfactory_L_t_1",20
"Frontal_Med_Orb_R_t_1","Olfactory_L_t_1",21
"Frontal_Mid_L_t_1","Olfactory_L_t_1",53
"Frontal_Mid_Orb_L_t_1","Olfactory_L_t_1",39
"Frontal_Mid_Orb_R_t_1","Olfactory_L_t_1",32
"Frontal_Mid_R_t_1","Olfactory_L_t_1",42
"Frontal_Sup_L_t_1","Olfactory_L_t_1",41
"Frontal_Sup_Medial_L_t_1","Olfactory_L_t_1",37
"Frontal_Sup_Medial_R_t_1","Olfactory_L_t_1",32
"Frontal_Sup_Orb_L_t_1","Olfactory_L_t_1",33
"Frontal_Sup_Orb_R_t_1","Olfactory_L_t_1",23
"Frontal_Sup_R_t_1","Olfactory_L_t_1",28
"Fusiform_L_t_1","Olfactory_L_t_1",19
"Fusiform_R_t_1","Olfactory_L_t_1",48
"Heschl_L_t_1","Olfactory_L_t_1",43
"Heschl_R_t_1","Olfactory_L_t_1",34
"Hippocampus_L_t_1","Olfactory_L_t_1",29
"Hippocampus_R_t_1","Olfactory_L_t_1",28
"Insula_L_t_1","Olfactory_L_t_1",76
"Insula_R_t_1","Olfactory_L_t_1",50
"Lingual_L_t_1","Olfactory_L_t_1",43
"Lingual_R_t_1","Olfactory_L_t_1",43
"Occipital_Inf_L_t_1","Olfactory_L_t_1",27
"Occipital_Inf_R_t_1","Olfactory_L_t_1",39
"Occipital_Mid_L_t_1","Olfactory_L_t_1",43
"Occipital_Mid_R_t_1","Olfactory_L_t_1",37
"Occipital_Sup_L_t_1","Olfactory_L_t_1",36
"Occipital_Sup_R_t_1","Olfactory_L_t_1",37
"Olfactory_R_t_1","Olfactory_L_t_1",1
"Pallidum_L_t_1","Olfactory_L_t_1",33
"Pallidum_R_t_1","Olfactory_L_t_1",32
"Paracentral_Lobule_L_t_1","Olfactory_L_t_1",26
"Paracentral_Lobule_R_t_1","Olfactory_L_t_1",18
"ParaHippocampal_L_t_1","Olfactory_L_t_1",73
"ParaHippocampal_R_t_1","Olfactory_L_t_1",52
"Parietal_Inf_L_t_1","Olfactory_L_t_1",44
"Parietal_Inf_R_t_1","Olfactory_L_t_1",22
"Parietal_Sup_L_t_1","Olfactory_L_t_1",51
"Parietal_Sup_R_t_1","Olfactory_L_t_1",20
"Postcentral_L_t_1","Olfactory_L_t_1",44
"Postcentral_R_t_1","Olfactory_L_t_1",34
"Precentral_L_t_1","Olfactory_L_t_1",38
"Precentral_R_t_1","Olfactory_L_t_1",22
"Precuneus_L_t_1","Olfactory_L_t_1",40
"Precuneus_R_t_1","Olfactory_L_t_1",26
"Putamen_L_t_1","Olfactory_L_t_1",53
"Putamen_R_t_1","Olfactory_L_t_1",35
"Rectus_L_t_1","Olfactory_L_t_1",31
"Rectus_R_t_1","Olfactory_L_t_1",29
"Rolandic_Oper_L_t_1","Olfactory_L_t_1",59
"Rolandic_Oper_R_t_1","Olfactory_L_t_1",51
"Scan_no_t_1","Olfactory_L_t_1",9
"Supp_Motor_Area_L_t_1","Olfactory_L_t_1",31
"Supp_Motor_Area_R_t_1","Olfactory_L_t_1",21
"SupraMarginal_L_t_1","Olfactory_L_t_1",34
"SupraMarginal_R_t_1","Olfactory_L_t_1",54
"Temporal_Inf_L_t_1","Olfactory_L_t_1",16
"Temporal_Inf_R_t_1","Olfactory_L_t_1",33
"Temporal_Mid_L_t_1","Olfactory_L_t_1",21
"Temporal_Mid_R_t_1","Olfactory_L_t_1",53
"Temporal_Pole_Mid_L_t_1","Olfactory_L_t_1",46
"Temporal_Pole_Mid_R_t_1","Olfactory_L_t_1",27
"Temporal_Pole_Sup_L_t_1","Olfactory_L_t_1",44
"Temporal_Pole_Sup_R_t_1","Olfactory_L_t_1",40
"Temporal_Sup_L_t_1","Olfactory_L_t_1",36
"Temporal_Sup_R_t_1","Olfactory_L_t_1",50
"Thalamus_L_t_1","Olfactory_L_t_1",52
"Thalamus_R_t_1","Olfactory_L_t_1",27
"Vermis_1_2_t_1","Olfactory_L_t_1",14
"Vermis_10_t_1","Olfactory_L_t_1",13
"Vermis_3_t_1","Olfactory_L_t_1",35
"Vermis_4_5_t_1","Olfactory_L_t_1",33
"Vermis_6_t_1","Olfactory_L_t_1",33
"Vermis_7_t_1","Olfactory_L_t_1",32
"Vermis_8_t_1","Olfactory_L_t_1",18
"Vermis_9_t_1","Olfactory_L_t_1",42
"Amygdala_L_t_0","Olfactory_R_t_0",40
"Amygdala_R_t_0","Olfactory_R_t_0",58
"Angular_L_t_0","Olfactory_R_t_0",50
"Angular_R_t_0","Olfactory_R_t_0",45
"Calcarine_L_t_0","Olfactory_R_t_0",49
"Calcarine_R_t_0","Olfactory_R_t_0",57
"Caudate_L_t_0","Olfactory_R_t_0",68
"Caudate_R_t_0","Olfactory_R_t_0",44
"Cerebelum_10_L_t_0","Olfactory_R_t_0",45
"Cerebelum_10_R_t_0","Olfactory_R_t_0",42
"Cerebelum_3_L_t_0","Olfactory_R_t_0",40
"Cerebelum_3_R_t_0","Olfactory_R_t_0",45
"Cerebelum_4_5_L_t_0","Olfactory_R_t_0",63
"Cerebelum_4_5_R_t_0","Olfactory_R_t_0",62
"Cerebelum_4_5_R_t_1","Olfactory_R_t_0",1
"Cerebelum_6_L_t_0","Olfactory_R_t_0",39
"Cerebelum_6_R_t_0","Olfactory_R_t_0",56
"Cerebelum_7b_L_t_0","Olfactory_R_t_0",42
"Cerebelum_7b_R_t_0","Olfactory_R_t_0",46
"Cerebelum_8_L_t_0","Olfactory_R_t_0",30
"Cerebelum_8_R_t_0","Olfactory_R_t_0",45
"Cerebelum_9_L_t_0","Olfactory_R_t_0",51
"Cerebelum_9_R_t_0","Olfactory_R_t_0",49
"Cerebelum_Crus1_L_t_0","Olfactory_R_t_0",42
"Cerebelum_Crus1_R_t_0","Olfactory_R_t_0",53
"Cerebelum_Crus1_R_t_1","Olfactory_R_t_0",1
"Cerebelum_Crus2_L_t_0","Olfactory_R_t_0",27
"Cerebelum_Crus2_R_t_0","Olfactory_R_t_0",43
"Cerebelum_Crus2_R_t_1","Olfactory_R_t_0",1
"Cingulum_Ant_L_t_0","Olfactory_R_t_0",89
"Cingulum_Ant_R_t_0","Olfactory_R_t_0",38
"Cingulum_Mid_L_t_0","Olfactory_R_t_0",78
"Cingulum_Mid_R_t_0","Olfactory_R_t_0",52
"Cingulum_Post_L_t_0","Olfactory_R_t_0",42
"Cingulum_Post_R_t_0","Olfactory_R_t_0",41
"Cuneus_L_t_0","Olfactory_R_t_0",50
"Cuneus_R_t_0","Olfactory_R_t_0",42
"DVARS_t_0","Olfactory_R_t_0",26
"DVARS_t_1","Olfactory_R_t_0",56
"Frontal_Inf_Oper_L_t_0","Olfactory_R_t_0",59
"Frontal_Inf_Oper_R_t_0","Olfactory_R_t_0",39
"Frontal_Inf_Orb_L_t_0","Olfactory_R_t_0",58
"Frontal_Inf_Orb_R_t_0","Olfactory_R_t_0",53
"Frontal_Inf_Tri_L_t_0","Olfactory_R_t_0",57
"Frontal_Inf_Tri_R_t_0","Olfactory_R_t_0",35
"Frontal_Med_Orb_L_t_0","Olfactory_R_t_0",35
"Frontal_Med_Orb_R_t_0","Olfactory_R_t_0",30
"Frontal_Mid_L_t_0","Olfactory_R_t_0",57
"Frontal_Mid_Orb_L_t_0","Olfactory_R_t_0",47
"Frontal_Mid_Orb_R_t_0","Olfactory_R_t_0",41
"Frontal_Mid_R_t_0","Olfactory_R_t_0",39
"Frontal_Sup_L_t_0","Olfactory_R_t_0",37
"Frontal_Sup_Medial_L_t_0","Olfactory_R_t_0",56
"Frontal_Sup_Medial_R_t_0","Olfactory_R_t_0",45
"Frontal_Sup_Orb_L_t_0","Olfactory_R_t_0",38
"Frontal_Sup_Orb_R_t_0","Olfactory_R_t_0",39
"Frontal_Sup_R_t_0","Olfactory_R_t_0",42
"Fusiform_L_t_0","Olfactory_R_t_0",30
"Fusiform_R_t_0","Olfactory_R_t_0",58
"Heschl_L_t_0","Olfactory_R_t_0",42
"Heschl_R_t_0","Olfactory_R_t_0",35
"Hippocampus_L_t_0","Olfactory_R_t_0",38
"Hippocampus_R_t_0","Olfactory_R_t_0",39
"Insula_L_t_0","Olfactory_R_t_0",75
"Insula_R_t_0","Olfactory_R_t_0",56
"Lingual_L_t_0","Olfactory_R_t_0",34
"Lingual_R_t_0","Olfactory_R_t_0",52
"Occipital_Inf_L_t_0","Olfactory_R_t_0",32
"Occipital_Inf_R_t_0","Olfactory_R_t_0",54
"Occipital_Mid_L_t_0","Olfactory_R_t_0",43
"Occipital_Mid_R_t_0","Olfactory_R_t_0",40
"Occipital_Sup_L_t_0","Olfactory_R_t_0",54
"Occipital_Sup_R_t_0","Olfactory_R_t_0",44
"Olfactory_L_t_0","Olfactory_R_t_0",99
"Olfactory_R_t_1","Olfactory_R_t_0",100
"Pallidum_L_t_0","Olfactory_R_t_0",59
"Pallidum_R_t_0","Olfactory_R_t_0",34
"Paracentral_Lobule_L_t_0","Olfactory_R_t_0",26
"Paracentral_Lobule_R_t_0","Olfactory_R_t_0",29
"ParaHippocampal_L_t_0","Olfactory_R_t_0",72
"ParaHippocampal_L_t_1","Olfactory_R_t_0",1
"ParaHippocampal_R_t_0","Olfactory_R_t_0",68
"Parietal_Inf_L_t_0","Olfactory_R_t_0",49
"Parietal_Inf_R_t_0","Olfactory_R_t_0",38
"Parietal_Sup_L_t_0","Olfactory_R_t_0",57
"Parietal_Sup_R_t_0","Olfactory_R_t_0",37
"Postcentral_L_t_0","Olfactory_R_t_0",53
"Postcentral_R_t_0","Olfactory_R_t_0",35
"Precentral_L_t_0","Olfactory_R_t_0",38
"Precentral_R_t_0","Olfactory_R_t_0",37
"Precuneus_L_t_0","Olfactory_R_t_0",60
"Precuneus_R_t_0","Olfactory_R_t_0",32
"Putamen_L_t_0","Olfactory_R_t_0",46
"Putamen_R_t_0","Olfactory_R_t_0",47
"Rectus_L_t_0","Olfactory_R_t_0",51
"Rectus_R_t_0","Olfactory_R_t_0",49
"Rolandic_Oper_L_t_0","Olfactory_R_t_0",57
"Rolandic_Oper_R_t_0","Olfactory_R_t_0",52
"Scan_no_t_0","Olfactory_R_t_0",41
"Supp_Motor_Area_L_t_0","Olfactory_R_t_0",50
"Supp_Motor_Area_R_t_0","Olfactory_R_t_0",29
"SupraMarginal_L_t_0","Olfactory_R_t_0",37
"SupraMarginal_R_t_0","Olfactory_R_t_0",56
"Temporal_Inf_L_t_0","Olfactory_R_t_0",29
"Temporal_Inf_R_t_0","Olfactory_R_t_0",46
"Temporal_Mid_L_t_0","Olfactory_R_t_0",43
"Temporal_Mid_R_t_0","Olfactory_R_t_0",54
"Temporal_Pole_Mid_L_t_0","Olfactory_R_t_0",49
"Temporal_Pole_Mid_R_t_0","Olfactory_R_t_0",32
"Temporal_Pole_Sup_L_t_0","Olfactory_R_t_0",51
"Temporal_Pole_Sup_L_t_1","Olfactory_R_t_0",2
"Temporal_Pole_Sup_R_t_0","Olfactory_R_t_0",50
"Temporal_Sup_L_t_0","Olfactory_R_t_0",40
"Temporal_Sup_R_t_0","Olfactory_R_t_0",47
"Thalamus_L_t_0","Olfactory_R_t_0",51
"Thalamus_R_t_0","Olfactory_R_t_0",37
"Vermis_1_2_t_0","Olfactory_R_t_0",27
"Vermis_10_t_0","Olfactory_R_t_0",22
"Vermis_10_t_1","Olfactory_R_t_0",1
